,gbt_prob_default,lr_prob_default,lgd,loan_amnt
4707,0.0031044243,0.1331662394961129,0.2,7000
4708,0.01940528,0.11283257321405214,0.2,12800
4709,0.02169733,0.1655765044657864,0.2,6000
4710,0.10876613,0.3921593519495523,0.2,8000
4711,0.014197792,0.11464420793515433,0.2,16000
4712,0.023353565,0.414235456895083,0.2,10000
4713,0.028533205,0.3171443409155883,0.2,14000
4714,0.22655617,0.1136952567616563,0.2,2500
4715,0.017459344,0.09219480227920698,0.2,5000
4716,0.99734926,0.5600274928247481,0.2,15000
4717,0.013496231,0.16162605192433327,0.2,8000
4718,0.998467,0.4736725330108967,0.2,3600
4719,0.031807523,0.2438425786094256,0.2,6400
4720,0.013130721,0.07168913494856947,0.2,10000
4721,0.0006645705,0.00285802475161221,0.2,15000
4722,0.014725763,0.05822608821709606,0.2,17000
4723,0.003020375,0.08629745116941341,0.2,10000
4724,0.007793988,0.1022941746518844,0.2,6000
4725,0.03933992,0.3723713825626586,0.2,11000
4726,0.9846731,0.39477836847638725,0.2,22500
4727,0.047184523,0.26167415347156275,0.2,3500
4728,0.9885156,0.501166367775595,0.2,8000
4729,0.05563121,0.06339407634410227,0.2,8000
4730,0.18457587,0.34741523638227845,0.2,5775
4731,0.9959506,0.45059225108382617,0.2,4575
4732,0.86792696,0.40371021160917053,0.2,13000
4733,0.33096668,0.21878893789477202,0.2,2800
4734,0.07191354,0.23308022694305516,0.2,6600
4735,0.044912484,0.03474219257445425,0.2,10000
4736,0.042820428,0.1884180990649149,0.2,16000
4737,0.3070128,0.37322606111803347,0.2,25000
4738,0.014582065,0.08707722797265775,0.2,1000
4739,0.069749944,0.19426012937463397,0.2,4800
4740,0.1051323,0.5164320323086213,0.2,13500
4741,0.036455423,0.09700437542868283,0.2,15000
4742,0.00012591179,0.2499358320716835,0.2,10500
4743,0.16854028,0.12077156545223464,0.2,5000
4744,0.0070560705,0.22520568967164165,0.2,13000
4745,0.9997615,0.5059614181815044,0.2,15000
4746,0.0034880487,0.17753175031208696,0.2,10200
4747,0.9996284,0.49921318536047943,0.2,4000
4748,0.06597286,0.2891458265362823,0.2,5175
4749,0.011197358,0.12805887961841692,0.2,1500
4750,0.040412195,0.18293788120283624,0.2,8650
4751,0.05412933,0.2166343994585073,0.2,7000
4752,0.042913757,0.4665680954183777,0.2,12000
4753,0.2925499,0.3534759350299375,0.2,7200
4754,0.23684569,0.33466169279643826,0.2,4900
4755,0.019697547,0.07386972064719492,0.2,5000
4756,0.00027958868,0.0045144130886329995,0.2,25000
4757,0.01281588,0.09967021835236492,0.2,9600
4758,0.001321795,0.3791808620587116,0.2,9000
4759,0.9344096,0.4460460104224355,0.2,1750
4760,0.98648804,0.5280517956518174,0.2,20000
4761,0.9960342,0.3815437165694448,0.2,7200
4762,0.12597448,0.25668065074361285,0.2,15000
4763,0.90095615,0.41388747640444384,0.2,1550
4764,0.22400966,0.3298145993657308,0.2,10000
4765,0.098386444,0.14999306050644073,0.2,3000
4766,0.0003948396,0.23132216351346438,0.2,8400
4767,0.0013619725,0.10878897213544172,0.2,3700
4768,0.030954309,0.07480298884275749,0.2,15000
4769,0.08631712,0.2543916744024497,0.2,8825
4770,0.027862519,0.36377009852660974,0.2,8000
4771,0.035850875,0.09631016124446073,0.2,10000
4772,0.051107164,0.1682437877301365,0.2,13000
4773,0.0031446142,0.12136939362674973,0.2,6000
4774,0.057490595,0.1819828638071858,0.2,14500
4775,0.98555076,0.458955210998589,0.2,13000
4776,0.4018444,0.3504042572885353,0.2,12000
4777,0.9905826,0.4115375502136285,0.2,3000
4778,0.000333099,0.05430036752213713,0.2,11000
4779,0.005312563,0.007002714273588992,0.2,14000
4780,0.00019718353,0.24941012072628907,0.2,6000
4781,0.023634402,0.3269991118829863,0.2,12000
4782,0.0067570214,0.0007833283456436954,0.2,10000
4783,0.007964195,0.049351169452962175,0.2,9400
4784,0.026777761,0.0928087887323305,0.2,9600
4785,0.00032883402,0.3070165091970328,0.2,5600
4786,0.086083926,0.17843682500993266,0.2,7000
4787,0.63552874,0.43560789099731234,0.2,1200
4788,0.9157787,0.41856111429208404,0.2,6000
4789,0.979936,0.34788856001187207,0.2,10000
4790,0.001499615,0.07274356987495176,0.2,20000
4791,0.15013161,0.38370683335884676,0.2,16000
4792,0.075829856,0.27947601506350517,0.2,2000
4793,0.044558384,0.12963504394483163,0.2,4000
4794,0.9951674,0.4637734531371521,0.2,10000
4795,0.022426613,0.3013694211286131,0.2,3000
4796,0.019124694,0.3395466915895415,0.2,7000
4797,0.10495575,0.3451639222595934,0.2,3825
4798,0.093298376,0.15143074178774757,0.2,5000
4799,0.0011410661,0.3046196192937373,0.2,12250
4800,0.9919008,0.5953741652439949,0.2,15000
4801,0.11790556,0.20735165953806994,0.2,7500
4802,0.56040305,0.3014795742720634,0.2,4975
4803,0.030870477,0.23424999816769898,0.2,10000
4804,0.0003983209,0.24076524900438448,0.2,7000
4805,0.079306036,0.1318750900173611,0.2,5000
4806,0.016547069,0.026193786406400386,0.2,5000
4807,0.06275334,0.04209863128817901,0.2,10000
4808,0.01824064,0.1565522191468416,0.2,12000
4809,0.24253017,0.08195811671770334,0.2,8000
4810,0.5412971,0.27234346350450656,0.2,15000
4811,0.98103744,0.1688167929704048,0.2,10000
4812,0.34747663,0.09098712673388794,0.2,6000
4813,0.1790984,0.12821922638488983,0.2,10000
4814,0.00068912737,0.20533792621866645,0.2,18000
4815,0.030727696,0.4079840205690101,0.2,12600
4816,0.05867479,0.15805829899797638,0.2,7750
4817,0.030194541,0.19884818380434804,0.2,25000
4818,0.9998827,0.5310950818083947,0.2,5600
4819,0.0017597694,0.23812177138650376,0.2,8000
4820,0.5299842,0.20536483950574383,0.2,10000
4821,0.045730002,0.20353795353217954,0.2,8000
4822,0.04274343,0.21997271853916525,0.2,11200
4823,0.00049803697,0.19909251578253565,0.2,21000
4824,0.00052022934,0.3967411519296921,0.2,15000
4825,0.00026389596,0.13169069895542168,0.2,5000
4826,0.00038265437,0.11575389023570215,0.2,3600
4827,0.02467049,0.1115931207328092,0.2,7000
4828,0.021732073,0.24222145996015024,0.2,12000
4829,0.027751897,0.07991383044426283,0.2,13000
4830,0.039527137,0.1930619501558888,0.2,2000
4831,0.07469414,0.17209772893797354,0.2,25000
4832,0.00015620473,0.1374933206152758,0.2,10000
4833,0.72526747,0.27234360428706683,0.2,15000
4834,0.07268529,0.02744777486702803,0.2,10000
4835,0.0013381897,0.1547557514210514,0.2,11000
4836,0.0013346061,0.19377368559086963,0.2,15000
4837,0.99190086,0.43275489480203894,0.2,2000
4838,0.024487667,0.42501917759894364,0.2,10500
4839,0.9899866,0.3489059295462404,0.2,3600
4840,0.37729743,0.2668176506647079,0.2,1400
4841,0.073136866,0.08280025055947289,0.2,14500
4842,0.008648633,0.05589719592254909,0.2,7500
4843,0.0021633038,0.03777594588931897,0.2,15000
4844,0.10791827,0.2440340760647061,0.2,3000
4845,0.13411717,0.4016704663564244,0.2,18000
4846,0.0005429599,0.33747277231314143,0.2,3200
4847,0.021118082,0.02788102356609211,0.2,10000
4848,0.9936469,0.39626093552131275,0.2,22500
4849,0.32764643,0.16643648525303692,0.2,25000
4850,0.012823544,0.23231819342208412,0.2,10500
4851,0.009923227,0.11818118943691344,0.2,4200
4852,0.081069395,0.534342749588181,0.2,25000
4853,0.00013918357,0.21283407940638538,0.2,10425
4854,0.00010187609,0.6663563864830887,0.2,22800
4855,0.28956074,0.4358035313737657,0.2,25000
4856,0.021352286,0.1953171955787315,0.2,6000
4857,0.15149868,0.31735029428435535,0.2,7000
4858,0.008261458,0.2352307456013749,0.2,3000
4859,0.0003166204,0.11417134384946628,0.2,8000
4860,0.009179224,0.0867202134788237,0.2,20000
4861,0.0018570687,0.35043852044325585,0.2,4800
4862,0.023616139,0.09700435115113042,0.2,15000
4863,0.027263567,0.20536502711091648,0.2,10000
4864,0.034763534,0.14405097014416873,0.2,4800
4865,5.301354e-06,0.06131862166585191,0.2,3500
4866,0.0045782933,0.10416165121619797,0.2,4000
4867,0.00040891947,3.6994010719203445e-14,0.2,4500
4868,0.040049944,0.20823591796790203,0.2,4800
4869,0.040034816,0.16258355944891953,0.2,4000
4870,0.07906021,0.3060985601707458,0.2,12000
4871,0.00026300125,0.24717155488427123,0.2,9600
4872,0.010993882,0.1297334745349953,0.2,12400
4873,0.13688377,0.2387180564578207,0.2,5000
4874,0.18630312,0.21371045280711734,0.2,3200
4875,0.035551418,0.23693266698318188,0.2,14000
4876,0.99012744,0.3860393135332139,0.2,7000
4877,0.98755276,0.44577902404289343,0.2,15000
4878,0.0002952258,0.44224634216347775,0.2,6000
4879,7.973526e-05,0.022142486920323348,0.2,5200
4880,0.0008874539,0.1951014024349896,0.2,14000
4881,0.0016200183,0.14970682052405448,0.2,2600
4882,0.050499663,0.11382359809106998,0.2,11000
4883,0.8093592,0.09897217252638515,0.2,5400
4884,0.44198927,0.3826043216658039,0.2,8000
4885,0.9929656,0.4196966863398425,0.2,14000
4886,0.12477638,0.015374882521362446,0.2,10000
4887,0.033774674,0.43475181328694984,0.2,6000
4888,0.0009558754,0.2936193325540821,0.2,5000
4889,0.03276098,0.17873342612527784,0.2,2700
4890,0.060356867,0.10251244096302514,0.2,8000
4891,3.9818548e-05,0.05876846464611449,0.2,8000
4892,0.00058215216,0.0663698555458994,0.2,3500
4893,0.01567677,0.08782204884492649,0.2,17000
4894,0.0018291622,0.008488774825608147,0.2,4800
4895,0.037236147,0.1272392862379302,0.2,7000
4896,0.006958485,0.01647980009919801,0.2,3200
4897,0.030298576,0.3494190147472616,0.2,11200
4898,0.07031583,0.14933331467097186,0.2,20000
4899,0.023068804,0.04368398607713344,0.2,11500
4900,0.014678676,0.35452717707022335,0.2,3000
4901,0.0031642355,0.2334818363346561,0.2,7000
4902,0.9594531,0.38915914503590104,0.2,2200
4903,0.028575823,0.01225677167689581,0.2,25000
4904,0.0002915454,0.36565994499430815,0.2,3000
4905,0.19861433,0.34682093511140605,0.2,4000
4906,0.051021527,0.1758098935692929,0.2,6300
4907,0.016948987,0.04871254158193529,0.2,17500
4908,0.0020524452,0.03336490556233749,0.2,10000
4909,0.07755103,0.32740969612450144,0.2,7500
4910,0.08774181,0.022555561465752952,0.2,10000
4911,0.23922439,0.45419572830867627,0.2,6000
4912,0.044418447,0.21117398419385655,0.2,12000
4913,0.9867775,0.37103989234815,0.2,6400
4914,0.05950499,0.32274676833112004,0.2,15000
4915,0.9604707,0.31997285238660716,0.2,7000
4916,0.08559933,0.18906646370101562,0.2,6000
4917,0.03790204,0.3435262046141388,0.2,8000
4918,0.0016057052,0.005119606410955437,0.2,2700
4919,0.0012995042,0.14874151958273787,0.2,12000
4920,0.033875663,0.06608348743940365,0.2,1600
4921,0.01075797,0.17444939617370203,0.2,10000
4922,0.08085706,0.3928306290887705,0.2,6250
4923,0.9967968,0.4068183130943541,0.2,8575
4924,0.9945967,0.6497553086246414,0.2,24000
4925,0.01694576,0.32346444089690035,0.2,12000
4926,0.020682368,0.18606450492529344,0.2,24000
4927,0.04037437,0.17376355203319696,0.2,7000
4928,0.99750537,0.4303810364002312,0.2,18200
4929,0.016349604,0.013532533838617555,0.2,3000
4930,0.03516927,0.2837550562026546,0.2,7200
4931,0.00014254816,0.26443770594691945,0.2,15000
4932,0.025970923,0.3697498047323666,0.2,9000
4933,0.040123913,0.1350365073076283,0.2,7000
4934,0.061126046,0.27007119204291063,0.2,18000
4935,0.28584865,0.26651853232526584,0.2,5250
4936,0.00012859347,0.15816755428064566,0.2,7000
4937,0.013941026,0.06608347958997424,0.2,1600
4938,0.2531092,0.2912950609494533,0.2,3000
4939,0.004336751,0.14233819984635968,0.2,10000
4940,0.9980794,0.42682161186572,0.2,4500
4941,0.99136907,0.36828157509492737,0.2,2500
4942,0.029177185,0.26944238343144405,0.2,8800
4943,0.0008508632,0.11847864078312585,0.2,6500
4944,0.9679778,0.6437036172387769,0.2,19750
4945,0.053193145,0.1084333798825242,0.2,10000
4946,0.0031684902,0.04909427265260796,0.2,10000
4947,0.009108863,0.34460256493368563,0.2,11000
4948,0.0018961574,0.03157183577260441,0.2,6000
4949,0.96798563,0.11819811296373543,0.2,4200
4950,0.02082859,0.020520517038982524,0.2,10000
4951,0.011513623,0.2710441489270675,0.2,21000
4952,0.06426943,0.4018439110660741,0.2,6500
4953,0.00020880882,0.29527065587646745,0.2,10000
4954,0.9998871,0.4701673847003751,0.2,6150
4955,0.023456339,0.2675925504360075,0.2,12500
4956,0.08858561,0.37005122582972344,0.2,12725
4957,0.0126541555,0.20720415079493082,0.2,12000
4958,0.9973974,0.524087886120662,0.2,10000
4959,0.97793645,0.45157081316484154,0.2,12000
4960,0.017432706,0.3504409760418683,0.2,12000
4961,0.9880261,0.47414438856472,0.2,21000
4962,0.012795541,0.3085447716870942,0.2,1500
4963,0.089011095,0.3345270972207436,0.2,3000
4964,4.751366e-05,0.13843856007577612,0.2,15000
4965,0.004969356,0.05253544832555044,0.2,1200
4966,0.00010238466,0.23983469814220762,0.2,4300
4967,0.031521346,0.0010004508037871236,0.2,7000
4968,0.019870682,0.18056701584729468,0.2,8500
4969,0.7146069,0.1524551553891014,0.2,10000
4970,0.9752005,0.5902431280695412,0.2,14800
4971,0.0032160564,0.06744547619336487,0.2,3700
4972,0.024108525,0.3234646755523509,0.2,12000
4973,0.00050172536,0.37956794742127203,0.2,7500
4974,0.9998085,0.6243050282139225,0.2,9325
4975,0.08636828,0.1533375956763792,0.2,9600
4976,0.27180934,0.16784346059163557,0.2,3500
4977,0.001306941,0.10567210280872849,0.2,5000
4978,0.08397561,0.27744136204972064,0.2,8800
4979,0.025535202,0.11010278222578175,0.2,6100
4980,0.025537472,0.054723414048066715,0.2,3500
4981,0.9917698,0.42706406229135424,0.2,15000
4982,0.02500687,0.10018395246553244,0.2,6000
4983,0.02048168,0.3081669775846177,0.2,9250
4984,0.00085746264,0.004036710858983365,0.2,5000
4985,0.97725016,0.6505019822572277,0.2,21000
4986,0.16648465,0.23960476725773439,0.2,3000
4987,0.003187151,0.31151088623790174,0.2,4650
4988,0.78516275,0.3460638667680251,0.2,10000
4989,0.0035087594,0.041290810418757026,0.2,6400
4990,0.0033717363,0.12454419362760981,0.2,3625
4991,0.1098788,0.05507942945364988,0.2,14400
4992,0.032803256,0.1902541479298823,0.2,10000
4993,0.01927382,0.31972246932031134,0.2,8050
4994,0.47788006,0.5380733571850886,0.2,20000
4995,0.03548793,0.24076527233067674,0.2,7000
4996,0.047214508,0.47580812280958446,0.2,10000
4997,0.04668043,0.26722856678664547,0.2,5000
4998,0.009654114,0.14957462825624382,0.2,6000
4999,0.009765133,0.2536589209739733,0.2,5000
5000,0.9838991,0.29311755935932043,0.2,15000
5001,0.004839968,0.2082848535987854,0.2,6000
5002,0.00010452992,0.0020040522886192935,0.2,9000
5003,0.02043395,0.41543107821087394,0.2,5500
5004,0.01575421,0.052616738604895665,0.2,4000
5005,0.025544588,0.36058862470604297,0.2,12000
5006,0.99685293,0.37577048332828444,0.2,10000
5007,0.0048923674,0.2616239663223398,0.2,16000
5008,0.044160288,0.3066383004508043,0.2,6000
5009,0.008072596,0.1691873936167647,0.2,7000
5010,0.004562749,0.28533821214672866,0.2,5000
5011,0.06737778,0.3736648638155277,0.2,8400
5012,8.7438515e-05,0.4209093285720886,0.2,7000
5013,0.00019303548,0.0010893236880754695,0.2,15000
5014,0.005937868,0.24222129485683433,0.2,12000
5015,0.40815678,0.4054042470653303,0.2,7800
5016,0.28084952,0.3757703565206769,0.2,10000
5017,0.045360357,0.2820652819031597,0.2,5000
5018,0.020925285,0.4142355573507264,0.2,10000
5019,0.18755178,0.21658161984504684,0.2,22000
5020,0.025445802,0.06905539940974573,0.2,10000
5021,0.03129792,0.45911823286815867,0.2,12400
5022,0.98245746,0.1767808460077778,0.2,10000
5023,0.96771425,0.20536496045098968,0.2,10000
5024,0.00021250952,0.06914839805416192,0.2,6225
5025,0.7870241,0.2613570576329532,0.2,5000
5026,0.020198258,0.035624584251684896,0.2,6850
5027,0.0049529606,0.124141954229137,0.2,7000
5028,0.9942743,0.045824216895253164,0.2,12350
5029,0.0063510793,0.14935963394639773,0.2,10000
5030,0.04771553,0.012457133799458684,0.2,10000
5031,0.0635903,0.39665618763298366,0.2,4900
5032,0.007993339,0.16424226345820175,0.2,15000
5033,0.041723482,0.2254433369938704,0.2,25000
5034,0.12846546,0.14331913131463367,0.2,12000
5035,0.9878847,0.026477669780006624,0.2,7000
5036,0.96024024,0.41151270035019755,0.2,8000
5037,0.00046406794,0.5035638662378479,0.2,11500
5038,0.033427864,0.23012781191611156,0.2,14400
5039,0.00016089676,0.04674529941973011,0.2,8000
5040,0.007122258,0.4797603873928419,0.2,15000
5041,4.195653e-05,0.035786662678152725,0.2,5000
5042,0.0004220164,0.08797430011978279,0.2,3000
5043,0.0014411145,0.049094298110467186,0.2,10000
5044,0.09782922,0.2853380539659067,0.2,5000
5045,0.0009884617,0.05936225593443416,0.2,5450
5046,0.08661448,0.11060335311416412,0.2,8800
5047,0.030871814,0.2742483905134956,0.2,18500
5048,0.061873566,0.4311830926916583,0.2,8000
5049,0.02026664,0.32101147930708496,0.2,10000
5050,0.20971546,0.3447033016803288,0.2,5000
5051,0.0048455223,0.29407922547407417,0.2,3000
5052,0.089978546,0.11393573329267799,0.2,4000
5053,0.029640555,0.14314191139292645,0.2,4000
5054,0.00418822,0.34173004768100057,0.2,4250
5055,0.05834084,0.2641689646033887,0.2,4000
5056,0.97912097,0.28466923947356754,0.2,8000
5057,0.013542828,0.13843874177384277,0.2,15000
5058,0.020373635,0.4347072465748896,0.2,7000
5059,0.027633386,0.11748066157202845,0.2,3000
5060,0.99979943,0.5438233522308156,0.2,6200
5061,0.29420835,0.16933323516645374,0.2,3600
5062,0.0059583145,0.01724457483466887,0.2,15000
5063,0.15298365,0.3857472972274863,0.2,8125
5064,0.011249826,0.0007955964885044589,0.2,5600
5065,0.00044753464,0.1744493093611443,0.2,10000
5066,0.9931825,0.24759005850697158,0.2,10000
5067,0.0003602909,0.25365901858849316,0.2,5000
5068,0.00039982132,0.029863410362307892,0.2,16500
5069,0.00058200484,0.2714196018281907,0.2,7000
5070,0.03841331,0.3831986058482263,0.2,3250
5071,0.022499643,0.28923029399337263,0.2,4800
5072,0.0014250252,0.4240635883474128,0.2,5000
5073,0.33195332,0.13750563397174387,0.2,5000
5074,0.4615652,0.30441262506620004,0.2,7000
5075,0.17874156,0.2902260138100722,0.2,20000
5076,0.010612468,0.0076458764827277,0.2,21125
5077,0.0024937547,0.4565613084995798,0.2,12000
5078,0.061352,0.3627609771147656,0.2,12600
5079,0.9948991,0.5218354108568055,0.2,18250
5080,0.011536129,0.05329711736493277,0.2,10000
5081,0.1146018,0.266047557670278,0.2,5000
5082,0.99583095,0.6017395516567348,0.2,19000
5083,0.55576473,0.14815181286119794,0.2,4000
5084,0.07924043,0.09278547287488238,0.2,7400
5085,0.012976669,0.13578105806369434,0.2,11000
5086,0.0021987266,0.02908733172788793,0.2,4500
5087,0.0007435718,0.09437257422540793,0.2,6000
5088,0.998607,0.32922486857103805,0.2,2775
5089,0.019082172,0.14525458318631274,0.2,25000
5090,0.14977756,0.23809263259831798,0.2,8000
5091,0.32836306,0.39562251798416276,0.2,7500
5092,0.9995504,0.4224588954584116,0.2,3500
5093,0.0029550157,0.12874173521294474,0.2,18000
5094,0.0004066301,0.3077894758487476,0.2,17000
5095,0.06565599,0.1607383508696199,0.2,14000
5096,0.9955272,0.5159820129765254,0.2,15000
5097,0.00954618,0.1556757187234622,0.2,14400
5098,0.025526173,0.4088340202722763,0.2,6000
5099,0.04689297,0.0009200923011366071,0.2,10000
5100,0.6352944,0.26947662173667336,0.2,16000
5101,0.039265513,0.17736771261225998,0.2,10000
5102,0.05603443,0.4579441177525548,0.2,21000
5103,0.049037512,0.30540135297269966,0.2,15000
5104,0.025608448,0.1893181768420525,0.2,4500
5105,0.99750394,0.54969056951317,0.2,14000
5106,0.011256797,0.036176324857767936,0.2,7000
5107,0.00016403962,0.22861583895219686,0.2,7500
5108,0.63126636,0.20570374496703567,0.2,3200
5109,0.051969487,0.3731762373249796,0.2,8000
5110,0.00960292,0.3975686407703638,0.2,19200
5111,0.07976112,0.23004844317001133,0.2,5000
5112,0.12211832,0.35673683753121144,0.2,4000
5113,0.68130326,0.4192550867730085,0.2,8300
5114,0.03459557,0.012196995499284028,0.2,3500
5115,0.0696962,0.2184128979300816,0.2,8000
5116,0.039778892,0.34648409601941643,0.2,5850
5117,0.029721003,0.24904127876443888,0.2,7800
5118,0.024998752,0.1985144881209279,0.2,9600
5119,0.0048261294,0.15816753525388125,0.2,7000
5120,0.043710582,0.2902259858957761,0.2,20000
5121,0.08033069,0.10251248736286629,0.2,8000
5122,0.020478467,0.33527473528257995,0.2,12000
5123,0.29114375,0.26448830197472856,0.2,2500
5124,0.03840377,0.163744831917368,0.2,3600
5125,0.76865226,0.2659194763352439,0.2,5600
5126,0.09977807,0.005562305368158539,0.2,5000
5127,0.0015615106,0.05939289951917359,0.2,10000
5128,0.015714968,0.2022524043836144,0.2,3000
5129,0.0052767415,0.025657312632589642,0.2,12000
5130,0.056483842,0.27430006163087506,0.2,6000
5131,0.052114364,0.3579534814210719,0.2,4800
5132,0.032363873,0.38681728887348354,0.2,4000
5133,6.787982e-05,0.028987484158633007,0.2,20000
5134,0.0026386443,0.09875899402890148,0.2,4200
5135,0.033585954,0.14571103792724216,0.2,11000
5136,0.06672561,0.3478885270026605,0.2,10000
5137,0.10521891,0.15345136474730947,0.2,4200
5138,0.029571649,0.07496479658438038,0.2,15000
5139,0.17214492,0.07977890242623359,0.2,24000
5140,0.9346068,0.12634021086155997,0.2,20000
5141,0.016487008,0.15966891961272642,0.2,9000
5142,0.3571899,0.2687083089498364,0.2,2400
5143,0.13717242,0.11531242668071634,0.2,10000
5144,0.9964426,0.5793762199871662,0.2,14000
5145,0.018344196,0.19861060522719176,0.2,11500
5146,0.10818277,0.231861195505858,0.2,2100
5147,0.15776114,0.1562930216468753,0.2,13500
5148,0.058483902,0.42674146832403653,0.2,4800
5149,7.6509095e-05,0.29996685595830813,0.2,14000
5150,0.068923965,0.03409711168270842,0.2,14000
5151,5.275566e-05,0.3081944130825306,0.2,3000
5152,0.036556676,0.5878754218472145,0.2,20500
5153,7.862264e-05,0.06357967399698979,0.2,5000
5154,0.25534433,0.26870839881237596,0.2,2400
5155,0.008398002,0.20905541128439933,0.2,14000
5156,0.05890556,0.3948785005906335,0.2,10000
5157,0.9984664,0.552887671835121,0.2,12000
5158,0.0027021514,0.3794964877442512,0.2,6550
5159,0.0073356843,0.010860615052033834,0.2,6800
5160,0.99986255,0.529897493619143,0.2,8325
5161,0.00028769462,0.2853381044909651,0.2,5000
5162,0.008122399,0.04094333999945851,0.2,12000
5163,0.0021266807,0.03254439512911814,0.2,9000
5164,0.023633808,0.30540128564518765,0.2,15000
5165,0.023870578,0.059393004393753224,0.2,10000
5166,0.17064187,0.3951829707474522,0.2,18500
5167,0.0009615811,0.4991108941334651,0.2,8300
5168,0.0025594244,0.27879442104063523,0.2,10000
5169,0.00055013085,0.1304864729004818,0.2,10000
5170,0.0152748795,0.14034143438989263,0.2,3500
5171,0.10577517,0.4185610092572085,0.2,6000
5172,0.041063253,0.3366502449255986,0.2,17600
5173,0.013761217,0.2422213960878026,0.2,12000
5174,0.023554305,0.17607297492005292,0.2,12000
5175,0.019937983,0.1348509639084199,0.2,6000
5176,0.93345344,0.13215918862641257,0.2,5800
5177,0.045139488,0.07839243662891857,0.2,10000
5178,0.99888426,0.5426981968966542,0.2,15250
5179,0.018246442,0.13354579402372485,0.2,4000
5180,8.631079e-05,0.44577887847185593,0.2,15000
5181,0.021046432,0.2193803402880045,0.2,7000
5182,0.33899832,0.3540290491440918,0.2,14800
5183,0.032196917,0.03495480766832218,0.2,10000
5184,0.06046618,0.08169155913755435,0.2,8300
5185,0.027319077,0.05446094387272596,0.2,8000
5186,0.009466892,0.08718732074123216,0.2,12000
5187,0.06683106,0.2174626891023536,0.2,5000
5188,0.004387695,0.01956757686376831,0.2,20000
5189,0.0005781292,0.1742354807306818,0.2,4000
5190,0.14898117,0.20225239666599787,0.2,3000
5191,0.03375456,0.26059039827508335,0.2,2500
5192,5.144059e-05,0.38603904745297146,0.2,7000
5193,0.99987566,0.5120506764191253,0.2,5000
5194,0.16879308,0.2088268950218411,0.2,3000
5195,0.0007360819,0.1516418344275252,0.2,3500
5196,0.00019993473,0.09219477597517599,0.2,5000
5197,8.9860136e-05,0.11115058700238573,0.2,1275
5198,0.3854332,0.2618660118035349,0.2,2200
5199,0.0033499217,0.1901019165752573,0.2,7200
5200,0.13747479,0.20975627557760473,0.2,4000
5201,0.005357487,0.2381218169692539,0.2,8000
5202,5.174623e-05,0.0028956980221990667,0.2,3000
5203,0.008159389,0.07020837796446572,0.2,6000
5204,0.9904817,0.3678997841876586,0.2,4000
5205,5.077945e-05,0.24078758652537358,0.2,5000
5206,0.022700148,0.36637379680500515,0.2,10000
5207,0.012945582,0.08056434096713404,0.2,7400
5208,0.030689443,0.2896035961711509,0.2,10500
5209,0.0003829996,0.434335804548297,0.2,10000
5210,0.05470664,0.16326538142624428,0.2,1800
5211,0.04718952,0.20395104914989004,0.2,9500
5212,0.019647162,0.08631013664512549,0.2,10000
5213,0.020693924,5.047014337653685e-14,0.2,15000
5214,0.054834764,0.30989204826684075,0.2,8000
5215,0.0016115567,0.12017655235520777,0.2,4000
5216,0.07339345,0.45493294643565696,0.2,18000
5217,0.42805728,0.16761444565757733,0.2,5000
5218,0.013235065,0.08718724038763648,0.2,12000
5219,0.1166076,0.20249142427818023,0.2,1500
5220,0.015407442,0.0923832388059441,0.2,15000
5221,0.00036244595,0.3435497057328206,0.2,3000
5222,0.013815665,0.06714989318388787,0.2,5550
5223,0.1295759,0.07288273839762176,0.2,6000
5224,0.97723216,0.14352899856390544,0.2,5400
5225,0.096321076,0.21016052046610187,0.2,3000
5226,0.029533213,0.19377346593658576,0.2,15000
5227,0.0042205327,0.250611817243958,0.2,7500
5228,0.0002655324,0.09361473112260182,0.2,8000
5229,0.99665195,0.46377352616317796,0.2,10000
5230,0.9831662,0.5160223648127535,0.2,15000
5231,0.04483091,0.04464321886094021,0.2,3000
5232,0.9420791,0.4705915510989725,0.2,9500
5233,0.00094139896,0.17507232014999366,0.2,3600
5234,0.00026755908,0.06771221425779889,0.2,17000
5235,0.0052272966,0.004932526050637337,0.2,5000
5236,0.99343526,0.5174507402155916,0.2,11000
5237,9.729588e-05,0.0334710009062325,0.2,7000
5238,0.033670407,0.13749337105142811,0.2,10000
5239,0.16399848,0.3199953392586673,0.2,2000
5240,0.029750437,0.2217718827558714,0.2,4100
5241,0.001493827,0.6088282917910475,0.2,25000
5242,0.33097377,0.22659573968224583,0.2,18000
5243,0.99989784,0.22721729894476597,0.2,2500
5244,0.0026627774,0.2810235812146723,0.2,4800
5245,0.0663062,0.383319023810388,0.2,17500
5246,0.019043718,0.1720237722168179,0.2,3400
5247,0.00080549624,0.3441734721884712,0.2,25000
5248,0.015845452,0.09870613390771395,0.2,9500
5249,0.022757813,0.22325183840131727,0.2,11000
5250,0.039186075,0.26888156656360296,0.2,6500
5251,0.045568615,0.6453774586116396,0.2,17000
5252,0.008181237,0.37160432793776577,0.2,14000
5253,0.0169054,0.3889730581869989,0.2,5000
5254,0.041769158,0.42004935438119334,0.2,10225
5255,0.002031537,0.01486058153638974,0.2,6000
5256,0.069640465,0.1213694256182657,0.2,6000
5257,0.005037423,0.06291420354422525,0.2,3000
5258,0.11331467,0.175627221168831,0.2,5000
5259,0.028085498,0.10127894990622929,0.2,5600
