country_id,date,views
24,2022-04-23,8343
112,2021-09-20,23965
20,2021-07-07,21539
77,2021-05-01,10573
14,2022-02-04,22869
31,2021-04-06,15003
61,2022-08-06,9347
51,2021-08-07,4571
113,2021-10-05,10020
122,2021-06-21,9525
85,2021-05-30,1722
120,2021-02-25,14463
51,2022-02-12,14296
49,2021-06-28,1219
41,2021-08-02,12740
46,2022-02-09,16480
117,2022-08-17,7450
22,2022-08-11,5981
114,2021-01-28,9641
54,2021-09-19,13781
37,2021-03-28,13532
73,2021-10-27,24953
118,2021-10-01,17076
25,2022-09-01,20517
62,2021-03-10,17693
99,2022-08-06,20785
107,2021-06-25,4902
106,2021-11-20,11981
113,2022-05-10,8993
107,2022-06-03,16429
17,2022-04-10,24751
30,2021-01-29,20296
99,2022-02-06,11390
17,2021-09-20,8172
91,2022-07-15,17748
40,2022-03-10,19759
94,2021-07-27,9221
37,2022-06-02,1638
40,2021-02-15,3169
58,2022-04-04,8544
97,2022-03-26,23153
49,2021-08-09,3175
78,2021-07-16,17948
76,2022-03-22,24167
64,2022-10-10,19400
83,2022-09-02,22421
72,2021-06-16,9067
100,2022-03-11,5554
17,2021-03-17,11123
116,2021-05-06,8218
94,2021-05-28,22447
76,2021-11-06,18178
20,2021-11-08,4624
24,2022-09-06,4236
21,2022-01-15,2495
77,2022-02-16,14596
123,2021-06-10,15200
22,2021-12-28,7527
101,2021-11-06,19468
52,2021-03-30,19618
67,2021-06-02,19103
115,2021-07-14,16755
44,2021-07-22,14836
87,2022-04-25,20832
123,2022-10-08,15443
94,2022-07-25,3090
103,2021-02-24,8951
34,2021-11-27,10117
24,2021-04-23,22053
62,2022-06-23,12544
55,2022-08-29,23314
90,2022-04-02,24426
49,2021-07-24,13539
78,2022-10-15,1492
36,2021-06-15,10652
42,2021-10-18,15682
79,2022-02-17,21830
8,2021-07-02,24481
58,2021-05-11,19331
13,2022-02-27,2913
55,2021-10-18,6936
99,2021-11-18,23742
42,2022-05-19,2745
69,2022-04-23,19314
94,2022-03-07,23525
114,2021-10-01,8889
22,2022-08-02,9119
2,2021-05-25,19722
20,2021-11-24,21949
28,2021-05-23,15630
31,2021-03-22,4164
103,2021-10-27,11777
69,2021-12-07,23861
24,2022-03-29,24852
25,2021-05-16,6246
63,2022-02-24,14709
34,2022-02-28,14465
120,2021-02-20,17962
13,2021-02-06,7418
104,2021-02-18,2816
13,2021-02-07,6160
72,2022-03-12,18509
38,2021-11-11,2609
16,2021-05-07,24711
92,2021-06-07,16306
30,2021-04-05,9387
30,2021-02-28,5897
116,2021-03-27,9772
114,2022-03-19,6734
11,2021-05-07,4726
29,2022-06-14,1513
39,2022-03-25,13261
65,2021-12-24,22470
8,2022-05-25,3960
105,2021-08-23,6198
84,2021-09-16,10809
2,2021-03-20,17954
121,2022-03-10,18276
114,2021-07-26,17924
94,2022-03-21,24403
41,2022-03-09,16657
114,2021-10-23,13973
102,2021-11-07,6748
11,2021-02-06,11112
64,2022-06-21,14088
52,2021-03-12,7744
12,2022-09-09,9972
118,2021-06-17,21222
103,2021-02-05,22258
50,2021-08-13,15094
17,2021-07-08,15175
110,2022-01-25,2479
15,2022-09-04,7839
5,2022-06-14,23685
98,2021-02-10,8074
10,2021-03-08,12005
123,2021-09-28,6615
85,2021-11-20,4785
64,2022-01-03,16784
92,2021-06-06,12232
5,2021-11-25,21957
29,2021-02-28,2836
60,2021-06-09,19143
109,2022-10-11,17977
26,2021-01-21,6798
21,2021-02-21,4871
114,2021-06-09,3876
90,2022-03-26,12722
24,2021-04-06,23217
70,2022-03-10,6898
27,2021-05-09,4917
35,2022-04-20,14659
33,2021-12-22,23574
12,2022-03-20,9909
112,2021-04-20,17520
9,2022-01-19,8489
39,2021-10-25,7566
104,2021-05-17,6169
27,2022-08-19,19797
64,2021-04-09,22465
97,2021-08-14,2260
104,2022-08-29,16703
19,2022-08-18,4974
20,2021-02-24,10789
83,2022-04-26,24410
69,2022-08-11,17017
106,2021-02-13,2450
91,2022-05-30,20323
92,2022-10-03,6297
16,2022-03-16,24823
76,2022-02-02,8061
77,2021-07-08,17379
25,2021-09-23,19508
35,2021-07-12,17241
64,2021-11-18,22547
69,2021-03-28,8840
114,2021-05-02,15915
95,2021-01-10,5691
4,2022-02-15,3573
116,2021-03-15,6575
79,2022-07-25,3171
7,2021-11-18,4460
44,2021-04-01,23520
57,2022-03-25,19023
50,2021-04-26,21714
63,2021-08-03,5023
119,2022-08-13,11529
45,2021-01-26,12607
114,2022-03-19,12437
105,2022-04-21,4878
60,2021-10-23,22010
14,2022-02-15,5811
23,2022-10-09,22227
17,2022-08-03,18454
108,2021-12-03,3532
38,2022-01-10,13183
99,2021-11-29,8097
98,2022-01-16,12538
14,2021-07-25,4862
43,2022-06-27,9509
95,2021-03-14,8433
4,2021-06-09,14766
12,2022-01-21,14493
51,2021-11-02,13918
116,2022-03-12,17705
123,2022-05-01,12683
60,2021-05-18,19689
1,2021-01-28,18798
94,2022-06-16,20511
49,2022-01-16,5322
29,2022-01-14,12506
41,2021-10-14,7064
114,2021-12-06,11618
105,2022-06-24,18442
14,2022-02-09,2185
50,2022-03-18,17254
64,2021-01-23,1246
65,2022-07-12,19624
7,2021-11-18,6269
16,2021-09-03,2396
79,2022-10-11,12428
51,2021-02-06,21102
46,2022-05-16,7881
63,2022-10-25,2546
87,2021-02-19,22492
48,2021-12-06,5683
122,2021-10-09,8331
27,2022-04-23,20030
50,2022-07-09,18664
33,2021-10-05,10053
66,2022-02-21,7500
2,2021-01-28,19499
46,2021-05-18,11480
63,2021-07-07,3750
11,2021-04-17,4496
107,2021-02-04,18946
11,2022-05-13,11220
6,2022-03-27,1705
83,2021-11-14,10350
107,2021-04-29,7920
82,2021-10-03,15875
21,2022-09-15,2929
21,2022-01-29,8200
111,2022-07-22,16121
42,2021-06-02,1311
62,2022-05-07,6168
3,2021-06-01,22838
106,2022-06-14,23819
54,2021-03-05,13299
22,2022-05-02,13728
113,2022-09-16,7129
123,2021-05-12,12401
117,2021-02-02,21627
35,2021-07-10,12504
96,2021-07-28,18104
68,2021-09-05,3277
46,2022-07-09,6785
121,2022-08-29,5591
15,2021-09-15,14123
12,2022-09-04,9312
35,2021-11-06,17999
59,2022-05-23,1048
2,2022-08-31,24309
48,2022-05-27,13698
28,2022-04-27,15457
73,2022-07-12,14688
68,2021-06-23,13684
114,2022-09-13,23590
34,2021-07-19,21422
52,2022-05-25,7370
36,2022-06-14,10365
96,2022-05-07,7071
92,2021-05-28,1362
31,2022-09-03,10718
12,2021-12-13,8844
117,2021-05-31,18984
114,2021-10-24,20885
108,2021-12-16,14081
79,2021-07-05,13771
120,2022-04-08,10489
92,2021-05-28,9219
47,2021-10-15,7817
28,2021-02-21,17396
97,2021-08-24,17444
61,2021-07-08,13718
1,2022-07-24,19561
51,2021-08-28,11867
106,2022-01-03,21353
49,2021-09-02,14593
49,2021-06-07,23775
5,2022-02-04,12398
13,2022-09-04,8393
68,2021-12-05,22289
116,2022-07-09,13130
13,2021-10-27,23023
68,2021-07-22,9808
113,2022-06-09,6893
21,2022-01-13,10203
36,2022-06-11,20786
82,2022-02-17,20087
89,2022-03-21,5724
83,2021-05-06,3139
119,2022-09-29,10429
15,2022-04-02,23141
53,2021-08-17,13895
94,2021-07-17,24285
81,2022-07-21,24357
60,2021-08-31,15522
90,2021-08-22,11005
45,2021-10-20,13757
81,2022-05-05,12584
49,2021-02-22,3635
15,2021-05-18,20046
119,2022-09-04,15101
95,2022-02-28,10357
73,2021-03-27,22193
83,2022-02-14,11081
75,2022-01-01,2414
59,2022-03-28,14460
100,2021-05-10,22391
5,2021-10-06,3035
14,2022-07-07,18512
63,2022-09-20,24098
18,2021-04-25,23537
121,2022-10-18,13355
10,2021-06-09,20816
20,2022-09-30,21572
7,2021-02-01,2346
6,2021-06-30,9480
41,2022-01-11,21548
95,2022-07-03,21432
47,2022-06-15,13739
67,2021-06-09,7648
85,2021-06-02,12192
52,2021-10-22,2892
60,2021-04-27,24982
85,2021-08-15,23157
100,2021-12-30,8957
65,2022-06-10,20643
25,2021-12-10,7626
35,2021-02-23,8663
115,2022-06-28,13680
40,2022-03-29,24324
61,2022-08-22,24698
39,2022-07-05,19363
26,2021-08-29,19244
65,2021-10-12,24149
113,2021-02-26,22502
41,2022-09-12,18975
64,2022-09-07,22901
5,2021-10-05,4250
64,2021-04-17,24096
86,2021-09-15,13228
89,2021-10-06,20127
10,2022-08-14,17371
7,2021-02-26,12842
24,2021-03-14,24885
47,2021-10-29,23370
87,2021-10-21,9986
57,2021-02-15,9649
67,2021-05-19,16288
2,2022-01-08,2357
7,2021-07-17,4713
20,2021-08-11,19056
88,2022-06-17,17499
29,2022-02-12,3674
48,2022-03-04,10945
109,2021-10-14,10869
96,2022-04-02,2955
27,2021-11-11,10301
50,2022-03-06,16888
84,2022-03-12,1773
9,2022-01-30,20942
43,2021-01-16,3785
22,2021-02-11,10070
67,2022-07-19,11004
114,2021-03-22,23759
66,2021-12-18,1514
81,2022-08-11,2434
73,2021-08-19,12095
59,2021-10-19,11661
118,2022-08-27,12122
28,2021-05-30,20713
102,2021-05-13,10622
12,2021-08-19,2265
7,2021-12-06,6463
74,2022-09-21,24780
114,2022-09-19,22901
116,2021-04-08,22951
89,2022-05-09,12051
48,2021-10-13,22610
59,2022-09-23,4373
123,2021-01-17,5420
99,2022-05-31,7967
17,2021-06-14,6294
40,2022-01-03,18208
97,2021-07-17,17039
101,2021-04-14,23091
32,2021-11-18,15808
22,2021-11-26,19565
31,2021-08-16,5729
10,2022-06-17,4346
112,2021-11-12,19710
47,2021-12-30,10974
109,2021-07-29,3485
29,2022-03-04,18458
32,2021-09-25,22756
113,2021-01-22,16724
100,2021-09-30,1061
83,2021-06-24,2895
10,2021-03-04,13861
49,2022-04-30,21782
103,2021-01-27,23830
2,2022-05-13,9224
50,2022-01-16,19621
16,2022-09-12,9407
7,2022-08-13,4642
28,2022-04-20,15363
38,2022-05-29,10937
53,2022-05-12,2231
47,2022-04-02,19092
88,2022-10-05,24770
114,2022-05-17,24871
59,2022-03-13,6576
121,2021-01-22,8122
6,2021-01-12,19823
97,2021-03-14,3888
117,2022-06-29,16680
6,2022-03-31,23486
79,2022-06-21,20485
35,2021-04-02,20584
61,2022-01-08,12342
97,2022-07-12,10436
115,2021-02-23,2824
42,2021-11-04,14429
87,2022-09-28,5601
56,2022-07-07,7890
86,2022-07-18,3570
116,2022-05-18,18875
82,2022-05-25,10052
63,2021-07-08,5223
55,2021-05-30,12093
61,2021-08-15,4064
30,2021-03-22,21385
98,2021-12-02,3775
50,2021-11-29,2324
92,2021-10-15,19601
96,2021-07-24,7824
102,2021-03-30,7889
86,2021-10-21,3523
43,2022-03-12,13173
36,2021-10-26,19351
51,2021-10-06,15888
47,2021-09-06,16554
67,2021-04-27,18871
3,2021-12-21,18665
18,2021-09-08,7902
122,2021-06-01,9969
82,2022-06-12,7841
113,2021-09-15,16402
8,2021-10-02,6029
69,2022-08-11,16730
76,2022-03-19,6565
96,2021-07-30,20597
25,2021-10-03,18670
77,2022-02-20,20902
23,2021-07-29,13523
17,2022-10-11,4935
74,2022-08-02,17054
29,2021-09-06,17677
89,2021-12-14,16686
16,2022-03-15,8907
77,2021-08-10,18486
58,2022-01-12,19654
37,2022-04-27,10824
24,2021-07-22,21589
12,2021-03-12,10451
74,2022-01-20,20893
55,2022-03-16,11582
18,2021-04-15,22857
74,2021-03-27,12514
47,2021-08-23,14928
46,2021-07-09,11311
99,2021-09-15,4108
18,2021-03-03,11249
116,2022-04-09,22893
48,2021-09-13,24873
64,2021-07-13,7897
6,2022-07-30,15431
49,2021-10-28,24440
47,2021-04-18,5318
61,2022-10-18,20701
14,2021-03-28,16482
52,2022-07-13,23466
57,2022-01-07,14954
67,2022-06-24,22891
29,2021-07-27,20690
33,2021-06-18,20180
10,2021-02-07,3865
73,2021-11-11,12815
48,2022-08-12,10439
123,2021-01-13,6573
18,2022-09-27,6853
91,2021-08-13,11582
17,2021-09-04,4072
104,2022-07-27,22048
114,2021-10-17,3774
98,2021-03-15,23739
31,2022-05-14,22854
51,2021-05-12,13359
96,2021-05-26,16292
96,2021-08-30,9331
95,2021-10-15,10469
3,2022-04-19,2930
80,2021-05-04,23602
80,2022-04-18,10486
54,2021-11-07,11548
80,2021-08-15,14771
49,2022-06-14,19108
123,2021-12-19,10720
72,2022-07-09,23359
53,2021-12-10,3967
79,2021-03-08,21064
96,2021-07-28,9240
123,2021-06-19,2189
71,2021-12-10,19030
59,2021-04-17,7047
9,2021-12-27,24635
55,2021-09-24,5928
93,2021-05-03,2734
84,2021-10-15,4381
25,2021-02-11,7290
18,2022-01-20,16266
43,2021-07-25,10953
114,2022-08-22,4056
15,2021-03-01,9049
6,2022-06-08,18058
49,2022-09-28,7917
116,2021-05-24,12829
17,2021-10-13,1371
70,2021-05-11,20534
100,2021-09-23,6796
44,2021-04-16,15821
8,2022-09-01,1568
21,2021-08-26,19585
45,2021-09-25,24275
93,2021-02-25,22024
7,2021-12-03,7596
84,2021-05-19,9325
69,2022-09-08,19072
97,2021-08-15,17302
19,2022-07-08,23161
95,2022-09-27,6512
118,2022-09-19,22129
97,2022-06-26,4887
105,2021-02-15,24858
71,2022-10-01,17128
12,2022-05-14,20792
122,2021-10-22,4276
62,2021-07-27,8140
118,2021-12-15,16015
77,2021-06-06,11347
68,2021-12-28,1570
117,2022-01-01,3394
55,2022-01-29,23128
34,2022-05-28,20752
61,2021-04-09,15502
78,2022-07-18,12945
69,2022-01-28,15514
117,2022-03-10,22894
113,2021-10-11,12365
42,2021-03-04,1568
65,2021-04-25,24094
26,2021-07-11,17431
51,2022-06-12,2912
38,2022-04-05,19647
26,2021-11-10,5318
88,2021-03-07,14776
84,2022-01-22,6342
26,2022-05-14,1887
119,2021-08-17,5851
29,2022-04-16,19878
41,2021-02-02,17978
5,2021-11-20,20042
66,2021-03-31,18540
6,2022-07-15,11064
35,2021-09-05,19429
50,2021-11-29,10294
10,2021-11-21,4980
85,2022-10-08,11331
41,2021-06-18,23199
36,2021-09-16,16308
114,2022-06-04,3890
92,2022-01-03,8052
41,2021-11-21,17805
74,2022-08-08,11908
33,2021-03-01,21998
116,2021-05-30,15058
86,2021-08-09,21855
113,2021-08-27,23916
123,2022-07-03,3023
99,2021-11-03,4747
78,2022-10-06,20540
11,2021-01-12,16971
123,2021-09-27,23090
7,2021-03-30,23033
58,2022-07-08,23255
96,2022-04-03,16868
16,2021-09-03,12962
8,2022-07-15,3177
75,2021-01-22,5058
79,2021-07-16,20676
90,2022-06-17,2654
9,2022-06-06,19979
14,2021-08-28,22638
122,2022-10-13,8894
25,2022-10-23,18256
44,2021-04-17,14557
46,2022-02-27,13020
64,2021-10-19,8618
74,2021-05-05,22505
77,2022-08-09,11232
34,2022-07-14,23970
121,2021-10-07,7260
72,2022-06-13,16393
118,2022-01-12,24370
55,2021-03-22,17560
70,2022-04-24,10390
39,2022-08-07,12066
40,2022-09-12,22567
33,2021-03-16,2019
20,2021-12-01,17930
72,2021-07-28,10420
52,2022-09-15,5349
97,2021-02-17,6984
121,2022-09-18,22010
116,2022-08-13,9565
78,2021-04-16,19473
17,2021-02-19,9518
67,2021-08-22,1063
117,2021-05-12,9021
1,2021-04-10,9729
4,2021-02-21,11083
33,2021-08-03,23267
59,2022-04-24,3895
119,2021-04-25,11502
7,2021-07-04,8324
29,2021-05-26,8623
99,2022-03-21,1285
66,2022-01-15,17261
8,2022-04-15,24095
101,2021-10-29,3493
36,2022-06-05,14685
121,2021-01-27,4543
37,2022-04-11,17613
5,2021-05-31,11256
120,2021-02-21,24113
117,2022-01-31,22587
86,2021-07-13,7636
114,2022-01-21,12709
95,2021-09-02,23221
59,2021-10-12,3427
63,2021-02-18,7900
120,2022-04-15,13428
15,2021-12-14,18062
56,2021-04-07,11448
71,2021-05-21,14003
109,2022-01-22,2294
107,2022-04-12,23638
78,2021-07-01,20364
100,2022-03-27,18746
91,2022-09-05,11490
101,2022-01-31,17557
21,2022-07-08,24337
20,2022-04-28,2216
108,2022-05-23,9249
54,2021-04-20,3963
92,2022-04-04,19259
107,2022-01-13,15928
92,2022-03-04,24929
49,2021-01-24,12463
114,2021-12-29,15273
75,2022-06-10,20948
81,2022-07-14,9142
3,2022-10-06,10428
31,2022-06-05,18440
36,2022-06-10,3824
10,2021-05-25,8289
1,2022-05-01,9817
98,2022-07-30,16525
4,2022-10-04,19792
120,2021-02-09,5147
117,2021-03-20,3019
41,2021-12-17,11278
53,2021-10-28,16440
65,2022-05-08,3906
46,2022-08-01,21216
112,2022-06-23,11327
60,2022-05-15,3835
110,2021-07-16,22280
3,2021-12-02,21455
80,2021-12-12,10556
6,2022-10-21,22851
36,2021-03-17,9282
4,2021-03-10,2361
17,2022-06-06,11281
85,2022-08-12,24884
92,2021-06-19,3631
52,2021-07-26,17371
27,2021-03-27,11057
90,2022-08-21,14739
122,2021-02-25,12485
105,2021-03-24,10535
1,2022-06-03,16920
112,2021-02-04,14568
65,2021-03-13,8291
84,2021-03-08,13357
100,2022-05-22,4226
47,2021-02-10,20559
103,2022-05-29,12292
23,2022-04-23,11044
121,2021-04-12,21684
34,2022-04-14,10642
75,2021-04-24,12130
73,2022-10-23,23556
74,2021-01-26,20716
52,2021-12-24,4536
106,2021-04-11,6918
123,2021-04-06,9904
47,2021-09-27,8446
45,2022-01-16,3974
22,2021-07-30,3999
62,2022-04-21,8317
89,2022-08-04,3311
108,2021-05-10,20061
102,2021-03-29,13049
67,2022-06-15,7173
72,2022-08-01,7322
57,2022-05-27,15273
123,2021-09-08,3552
103,2021-04-19,4172
57,2021-04-30,1337
35,2022-03-16,21008
24,2021-07-12,23915
32,2021-04-21,14096
58,2022-06-02,6049
47,2021-09-23,3072
109,2022-07-25,8311
10,2022-04-18,11739
19,2021-11-15,22622
101,2021-06-19,12414
54,2022-01-10,1370
64,2022-09-06,20965
16,2022-08-11,20436
121,2021-04-02,22467
63,2021-05-17,17866
100,2021-11-12,7387
106,2021-02-24,17972
60,2022-09-25,14064
44,2021-03-10,23170
83,2022-10-21,7043
12,2021-07-08,9333
87,2022-03-10,12796
99,2022-06-27,6103
23,2022-06-11,5550
60,2021-08-11,19183
95,2022-04-20,21317
87,2021-07-22,22199
90,2022-09-01,7568
82,2021-02-26,16485
19,2022-05-15,24910
23,2022-01-08,15883
120,2021-09-14,20059
121,2021-06-20,8565
85,2022-03-21,19224
104,2021-11-12,4592
33,2021-09-04,15136
45,2021-10-14,9073
46,2022-05-18,7704
33,2021-02-06,15290
22,2022-01-03,14157
114,2022-07-26,22033
6,2022-09-05,5278
88,2022-04-20,22439
88,2022-07-26,13003
92,2022-09-14,16139
45,2022-06-05,15549
9,2022-05-29,11499
63,2021-06-12,13656
85,2021-10-03,8670
77,2022-08-21,14484
57,2021-06-07,8669
89,2022-04-10,5190
118,2022-01-02,2575
76,2021-08-14,1334
106,2021-11-15,4936
59,2022-06-25,10552
39,2021-12-29,1641
11,2022-04-13,9457
23,2022-01-27,4757
113,2022-02-10,3812
71,2022-10-12,15893
12,2021-01-31,21009
27,2021-08-07,19397
72,2021-07-03,20520
19,2022-06-03,20478
46,2021-05-26,15404
18,2022-05-14,3734
10,2021-08-10,12266
82,2022-09-22,2882
2,2022-05-08,22756
68,2022-07-06,15916
67,2022-09-24,8587
24,2021-06-14,15248
10,2021-08-06,9793
60,2021-06-20,14784
120,2022-05-26,4196
85,2021-02-12,13054
99,2021-04-16,17564
76,2021-10-20,17837
28,2021-10-25,13667
123,2021-10-28,24913
58,2022-06-08,7120
90,2021-05-04,19916
10,2022-07-01,8531
15,2021-03-10,1941
115,2022-07-05,11111
45,2021-04-16,4200
5,2021-03-09,10449
25,2022-09-01,10504
87,2021-08-08,24810
17,2022-07-27,12428
88,2022-01-26,20349
109,2022-09-05,20500
108,2021-08-02,16152
58,2021-04-12,10757
10,2021-02-11,22104
60,2021-03-26,18926
66,2021-03-18,3231
96,2021-06-19,24726
2,2021-06-21,22249
3,2021-12-26,1384
50,2021-12-23,12911
60,2021-01-10,23538
88,2021-03-19,3247
53,2022-07-29,24827
67,2022-06-07,21354
32,2021-09-19,4756
72,2022-02-16,9703
88,2021-10-24,5742
45,2021-09-30,1863
44,2021-10-23,5652
66,2021-11-08,2612
46,2022-06-21,18768
86,2022-03-04,21635
94,2021-06-15,20697
97,2021-05-28,1590
93,2021-08-21,5903
97,2022-09-07,6852
31,2022-05-20,15992
14,2022-10-19,15516
8,2021-07-14,16922
88,2022-05-03,24878
5,2021-02-28,23033
112,2021-02-09,22629
47,2022-08-20,5255
96,2021-11-05,4480
23,2021-10-24,20962
37,2022-01-27,7176
92,2021-07-28,13623
94,2021-05-27,12516
14,2022-02-15,5275
59,2022-09-11,14182
8,2021-07-13,1146
6,2021-11-17,5993
105,2021-06-17,6085
117,2021-12-02,20894
31,2021-11-05,20878
50,2022-04-17,9328
37,2021-12-07,17099
35,2022-09-17,22675
98,2021-10-21,10144
58,2021-10-08,22042
18,2022-04-30,23345
123,2021-07-17,14066
67,2022-04-15,11562
5,2022-08-08,10216
14,2021-03-30,3590
34,2022-03-25,8932
4,2022-08-14,22608
99,2022-01-14,7933
30,2021-07-26,14709
64,2021-09-11,1518
72,2021-01-14,11952
72,2021-02-13,17091
88,2021-04-16,4914
53,2021-11-03,5616
10,2021-04-17,20162
8,2022-05-10,20691
86,2022-04-04,8722
19,2021-05-13,10711
28,2021-04-10,15575
8,2021-08-15,4046
67,2022-02-27,14342
108,2021-10-26,12941
123,2021-06-14,19164
61,2021-05-22,10110
52,2022-03-31,15477
29,2022-05-15,13366
113,2021-07-26,21620
111,2022-09-29,22865
35,2022-04-03,13829
57,2021-10-26,7134
94,2022-05-12,6934
103,2021-02-19,1713
82,2021-07-11,5683
91,2021-09-08,19083
110,2022-03-11,4049
2,2021-01-14,14783
16,2021-07-13,19175
91,2022-10-07,11792
64,2022-06-10,20349
56,2022-01-24,8446
50,2022-07-13,18305
68,2022-06-24,20353
56,2022-10-07,17988
77,2021-05-22,2835
32,2022-07-14,12578
19,2021-02-27,18517
96,2022-03-25,13451
90,2021-01-29,17756
12,2021-04-03,6893
93,2022-03-02,24926
10,2021-01-14,16892
60,2022-08-26,10842
45,2021-06-23,3348
85,2022-08-17,1499
105,2022-03-31,18994
12,2022-07-06,5065
115,2021-08-21,10271
77,2022-09-10,19519
115,2021-10-31,15101
91,2022-04-02,21471
84,2021-05-03,5765
79,2022-04-21,24642
17,2021-04-24,24262
45,2022-06-25,24127
68,2022-10-04,16171
87,2021-03-18,15106
39,2022-01-28,12685
104,2021-10-25,8368
96,2022-06-25,17499
20,2022-01-02,8062
80,2021-12-08,19533
72,2022-05-27,22892
63,2021-08-07,4078
44,2022-08-09,18319
47,2021-02-08,5659
11,2021-07-03,8795
29,2022-05-27,23553
44,2021-01-31,10644
39,2021-04-25,7643
111,2021-10-31,23026
91,2021-01-21,21097
75,2022-03-24,15285
100,2021-03-13,20564
96,2021-02-23,24380
81,2022-01-05,24177
12,2022-02-03,6618
17,2022-03-07,4010
65,2022-03-14,22172
41,2022-09-16,1338
37,2021-12-18,8309
42,2021-11-11,7508
113,2021-08-04,20002
104,2021-03-22,15730
13,2021-03-14,15162
37,2022-08-20,21495
9,2022-03-13,24368
70,2021-01-18,15741
110,2022-02-22,1431
17,2021-02-12,6618
75,2021-01-16,8302
68,2021-05-02,12896
95,2021-01-11,5828
123,2022-01-17,2205
27,2022-03-19,2436
29,2022-02-28,9570
62,2021-04-30,6826
49,2021-04-15,17059
24,2021-07-27,16588
17,2021-07-31,2524
26,2021-10-21,10892
32,2022-05-20,19595
52,2021-06-28,1051
37,2021-08-27,19643
14,2021-09-29,8005
35,2022-07-28,21561
9,2022-05-21,19433
105,2021-03-03,4932
48,2022-06-09,17545
23,2021-07-28,11599
117,2021-12-16,24495
93,2022-02-28,16621
1,2021-09-17,5343
36,2021-03-28,6400
50,2022-07-08,15395
6,2021-10-02,7203
24,2021-04-22,20413
62,2021-09-29,14104
112,2021-07-26,21841
31,2022-07-10,22571
55,2022-07-12,7964
38,2022-02-12,12077
28,2021-05-08,2127
26,2021-01-23,18697
29,2022-01-08,13553
77,2021-10-18,3700
86,2021-12-04,10045
70,2022-06-08,9321
48,2022-02-22,17296
67,2022-02-14,13357
111,2021-04-03,15047
27,2022-05-20,23421
24,2021-07-16,7427
65,2021-09-21,24563
29,2022-02-24,16922
16,2022-03-22,22677
38,2022-10-02,15695
38,2022-09-19,1746
73,2021-09-07,12933
11,2021-04-07,16914
17,2021-10-10,17373
85,2022-10-07,2276
111,2021-07-07,8664
15,2022-07-26,19748
5,2021-09-19,3781
85,2021-11-27,8805
55,2022-05-08,17965
119,2021-05-16,7096
6,2022-07-12,7575
11,2021-07-24,8518
10,2022-05-14,2046
29,2021-10-01,12949
122,2021-08-01,3698
119,2021-04-10,20323
84,2022-06-14,2007
31,2021-10-27,2637
109,2022-04-18,7225
95,2021-10-29,8588
114,2021-05-19,24085
87,2022-02-12,21439
8,2021-01-13,9933
122,2021-03-14,12821
64,2022-03-29,18956
91,2022-10-24,12404
38,2022-10-01,1188
31,2021-07-13,5398
111,2022-04-06,2185
93,2022-09-05,18068
15,2022-01-17,14380
39,2021-07-14,11972
84,2022-08-30,7058
34,2021-06-01,4632
64,2021-09-30,15361
83,2021-06-19,15655
77,2022-09-15,10347
81,2021-04-04,22958
45,2021-12-15,2814
52,2022-01-27,21046
49,2021-09-04,17563
103,2022-08-09,16210
53,2022-06-06,16403
79,2022-05-22,20972
75,2021-01-19,7886
18,2022-07-29,19086
101,2022-06-03,6678
76,2021-02-15,10538
103,2021-08-12,1342
3,2022-01-03,20233
81,2021-05-09,17055
64,2022-06-19,1560
23,2021-09-24,3051
101,2022-02-05,5677
95,2021-08-31,4755
14,2022-01-28,1077
83,2022-09-19,5598
97,2022-09-24,23348
104,2022-05-07,15115
41,2021-12-30,13242
40,2022-05-17,7578
10,2022-08-17,11374
76,2021-08-27,20515
17,2021-05-09,7696
93,2022-07-08,3344
52,2021-10-14,3560
110,2021-08-09,8828
61,2022-03-11,23131
26,2021-04-02,3482
26,2022-01-06,16541
4,2021-09-05,7208
100,2021-03-26,2988
46,2022-09-30,22499
104,2021-08-30,19238
12,2022-04-07,11505
29,2021-12-05,17024
51,2022-08-19,18728
48,2022-02-04,5801
18,2021-08-26,6152
53,2022-09-12,3177
9,2021-06-23,14642
68,2021-04-13,18173
29,2022-04-23,3056
56,2021-03-11,14764
36,2022-01-15,11014
95,2021-08-07,14225
1,2021-03-11,17110
21,2021-05-02,7805
59,2022-08-13,18697
75,2022-08-11,11302
53,2022-01-17,16005
102,2021-10-20,11867
61,2021-07-12,10383
22,2022-09-28,6901
74,2021-08-08,12633
21,2022-05-12,12402
57,2021-12-24,11991
27,2021-06-06,18539
41,2022-05-23,8619
49,2021-01-13,13720
4,2022-05-07,1030
116,2022-08-23,19374
59,2021-01-24,11629
58,2021-01-29,7686
64,2022-07-08,19190
35,2021-10-10,1913
105,2022-02-23,5357
42,2021-06-23,13093
99,2021-07-08,11159
30,2021-04-17,18681
63,2022-08-25,8707
30,2022-02-27,2187
26,2021-01-20,13013
53,2021-01-14,5071
9,2021-06-04,15281
106,2022-02-24,15595
31,2022-07-16,13805
101,2021-01-15,5516
20,2021-07-15,17521
60,2021-04-11,8674
68,2021-04-28,7617
88,2021-05-04,4664
89,2021-05-28,14362
82,2021-12-25,9735
117,2022-08-05,11365
52,2022-03-05,19325
67,2022-09-18,11109
103,2021-07-14,24818
13,2021-03-26,17856
91,2022-02-17,1985
15,2021-05-24,19545
44,2022-02-13,16361
91,2021-04-13,22696
112,2022-02-16,1584
99,2022-03-13,19142
58,2021-09-07,20951
